title,salary_from,salary_to,currency,url,site
Junior/Middle Release DevOps Engineer for Google (Remote),,,,https://krasnoyarsk.hh.ru/vacancy/47853202?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Senior Golang Developer,,,,https://krasnoyarsk.hh.ru/vacancy/47944405?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Начинающий ETL-разработчик,,,,https://krasnoyarsk.hh.ru/vacancy/46616779?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Quantitative Researcher,250000,,руб,https://krasnoyarsk.hh.ru/vacancy/43377570?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Middle/Senior QA engineer / тестировщик (удаленно),120000,180000,руб,https://krasnoyarsk.hh.ru/vacancy/47766429?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Senior C++ developer,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/43032969?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Senior Software Engineer,220000,300000,руб,https://krasnoyarsk.hh.ru/vacancy/47971113?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Разработчик C++ в команду видео-инфраструктуры (backend),150000,,руб,https://krasnoyarsk.hh.ru/vacancy/48099156?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Разработчик BI,,,,https://krasnoyarsk.hh.ru/vacancy/48117087?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=35
Data engineer,,,,https://krasnoyarsk.hh.ru/vacancy/46440789?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
DevOps Engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47609660?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Senior Data Scientist,,,,https://krasnoyarsk.hh.ru/vacancy/48136307?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
"Инженер по автоматизации тестирования Python, Логистика/Автосортеры",,,,https://krasnoyarsk.hh.ru/vacancy/46584012?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Software Engineer,160000,250000,руб,https://krasnoyarsk.hh.ru/vacancy/47971124?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Middle/Senior DevOps Engineer,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/46916530?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
QA engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47862686?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
DevOps Engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47768018?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Senior/Lead QA Automation Engineer,250000,350000,руб,https://krasnoyarsk.hh.ru/vacancy/44922362?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Data engineer/Data administrator [Remote],,,,https://krasnoyarsk.hh.ru/vacancy/46269378?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Senior QA engineer (Senior Software Development Engineer in Test),4000,,USD,https://krasnoyarsk.hh.ru/vacancy/48225708?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Data Analyst,,,,https://krasnoyarsk.hh.ru/vacancy/48174417?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
DevOps engineer,,,,https://krasnoyarsk.hh.ru/vacancy/42983353?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Data Scientist,,,,https://krasnoyarsk.hh.ru/vacancy/47817018?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Security engineer,150000,300000,руб,https://krasnoyarsk.hh.ru/vacancy/45684034?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
DevOps-инженер,,250000,руб,https://krasnoyarsk.hh.ru/vacancy/48264054?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Программист-алгоритмист по обработке изображений и компьютерному зрению,170000,,руб,https://krasnoyarsk.hh.ru/vacancy/48083881?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Tech lead / Senior developer,2500,4000,USD,https://krasnoyarsk.hh.ru/vacancy/47697004?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Backend-разработчик,50000,,руб,https://krasnoyarsk.hh.ru/vacancy/46309005?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Data Analyst в Skysmart,220000,260000,руб,https://krasnoyarsk.hh.ru/vacancy/46796027?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=36
Аналитик /Data Analyst,,,,https://krasnoyarsk.hh.ru/vacancy/41124052?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
DevOps - инженер,,200000,руб,https://krasnoyarsk.hh.ru/vacancy/48205600?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
QA Engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47889503?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Rust Developer,2000,,EUR,https://krasnoyarsk.hh.ru/vacancy/48149142?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Data engineer/Data administrator [Remote],,,,https://krasnoyarsk.hh.ru/vacancy/46269320?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
"Backend Developer (Golang, VPN)",,,,https://krasnoyarsk.hh.ru/vacancy/47702860?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
DevOps Engineer,,,,https://krasnoyarsk.hh.ru/vacancy/48235874?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Продуктовый аналитик (IT продукт),190000,270000,руб,https://krasnoyarsk.hh.ru/vacancy/47565521?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
ML Engineer / MLOps (middle to senior),,,,https://krasnoyarsk.hh.ru/vacancy/46331793?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
DevOps Engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47591519?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Senior Data Analyst,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/48060750?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Аналитик (Product & Data Analyst),40000,150000,руб,https://krasnoyarsk.hh.ru/vacancy/48149863?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Инженер по автоматизации тестирования/QA Automation Engineer,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/46956582?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Data engineer (удаленно),,,,https://krasnoyarsk.hh.ru/vacancy/48095633?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Database administrator MySQL (Percona),,,,https://krasnoyarsk.hh.ru/vacancy/47890993?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Аналітик мобільного додатку,,,,https://krasnoyarsk.hh.ru/vacancy/47951883?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Data engineer,,,,https://krasnoyarsk.hh.ru/vacancy/48229001?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Программист-разработчик Backend,150000,400000,руб,https://krasnoyarsk.hh.ru/vacancy/47993388?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
QA engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47888128?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Backend разработчик (PHP),70000,200000,руб,https://krasnoyarsk.hh.ru/vacancy/47759693?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=37
Senior Data Analyst/ Старший аналитик данных,,,,https://krasnoyarsk.hh.ru/vacancy/48111950?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
QA Automation Engineer,80000,150000,руб,https://krasnoyarsk.hh.ru/vacancy/47711722?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
QA automation/SDET (JAVA),,,,https://krasnoyarsk.hh.ru/vacancy/47439894?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
Data Scientist (Middle/Senior),,,,https://krasnoyarsk.hh.ru/vacancy/46505445?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
Разработчик С++ в группу видеоаналитики,60000,120000,руб,https://krasnoyarsk.hh.ru/vacancy/47608204?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
QA Automation Engineer,200000,,руб,https://krasnoyarsk.hh.ru/vacancy/47777749?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
DevOps-стажер,,,,https://krasnoyarsk.hh.ru/vacancy/48143961?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
Разработчик в группу Robotics Process Automation,,,,https://krasnoyarsk.hh.ru/vacancy/45707921?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
Full-stack разработчик,200000,300000,руб,https://krasnoyarsk.hh.ru/vacancy/47977013?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
Инженер-программист/разработчик,90000,150000,руб,https://krasnoyarsk.hh.ru/vacancy/47914621?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
DevOps Engineer,,,,https://krasnoyarsk.hh.ru/vacancy/47488057?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
Разработчик С/С++,,,,https://krasnoyarsk.hh.ru/vacancy/42603703?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
Senior QA engineer (Senior Software Development Engineer in Test),4000,,USD,https://krasnoyarsk.hh.ru/vacancy/48225718?from=vacancy_search_list&query=Python,https://krasnoyarsk.hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&st=searchVacancy&text=Python&page=38
